anzahl;vorname;geschlecht;position
1;Rafaél;m;3
1;Raphaël;m;3
1;Reinhold;m;3
1;Roland;m;3
1;Roman;m;3
1;Rudolf;m;3
1;Ruiz;m;3
1;Sami;m;3
1;Sebastian;m;3
1;Shukla;m;3
1;Silvester;m;3
1;Simon;m;3
1;Singh;m;3
1;Tangke;m;3
1;Thore;m;3
1;Till;m;3
1;Uwe;m;3
1;Wilfried;m;3
1;William;m;3
1;Winfried;m;3
1;Yusein;m;3
1;Étienne;m;3
1;Şamil;m;3
1;Abdirahman;w;2
1;Abigail;w;2
1;Ada;w;2
1;Adelina;w;2
1;Adeline;w;2
1;Adelis;w;2
1;Adriana;w;2
1;Afia;w;2
1;Agapi;w;2
1;Ahu;w;2
1;Akira;w;2
1;Akoth;w;2
1;Alejandra;w;2
1;Alessa;w;2
1;Alessandra;w;2
1;Alessia;w;2
1;Aleya;w;2
1;Aleyna;w;2
1;Alicja;w;2
1;Alida;w;2
1;Alina;w;2
1;Alisijana;w;2
1;Aloyse;w;2
1;Alva;w;2
1;Alwine;w;2
1;Amadea;w;2
1;Amalia;w;2
1;Amarachi;w;2
1;Amel;w;2
1;Amira;w;2
1;Ana-Maria;w;2
1;Anabell;w;2
1;Anais;w;2
1;Andriana;w;2
1;Angela;w;2
1;Anja;w;2
1;Annabell;w;2
1;Annabelle;w;2
1;Annie;w;2
1;Antonie;w;2
1;Antonovna;w;2
1;Aradhya;w;2
1;Aras;w;2
1;Asantewaa;w;2
1;Astrid;w;2
1;Athaliah;w;2
1;Athena;w;2
1;Atra;w;2
1;Aurélie;w;2
1;Ava-Malin;w;2
1;;m;2
1;Aversa;w;2
1;Abdelhamid;m;2
1;Avie;w;2
1;Able;m;2
1;Aya;w;2
1;Ace;m;2
1;Ayomipo;w;2
1;Achim;m;2
1;Ayşe;w;2
1;Adam;m;2
1;Azad;w;2
1;Adrian;m;2
1;Aziza;w;2
1;Adriano;m;2
1;Azra;w;2
1;Agbor;m;2
1;Babette;w;2
1;Alabedeen;m;2
1;Beatrix;w;2
1;Alejandro;m;2
1;Belana;w;2
1;Aleksander;m;2
1;Benedita;w;2
1;Alerio;m;2
1;Benigna;w;2
1;Alex;m;2
1;Bernadette;w;2
1;Alexandru;m;2
1;Beryl;w;2
1;Aliso;m;2
1;Betty;w;2
1;Alonso;m;2
1;Beverley;w;2
1;Amadeus;m;2
1;Brigitte;w;2
1;Amanj;m;2
1;Camila;w;2
1;Amar;m;2
1;Camilla;w;2
1;Amar-Malique;m;2
1;Canny;w;2
1;Amiel;m;2
1;Cariad;w;2
1;Amine;m;2
1;Carina;w;2
1;Amon;m;2
1;Carmen;w;2
1;Anas;m;2
1;Carolina;w;2
1;Anders;m;2
1;Cassiopeia;w;2
1;Andrej;m;2
1;Catharina;w;2
1;Andriyovych;m;2
1;Catherine;w;2
1;Andrés;m;2
1;Catrin;w;2
1;Angel;m;2
1;Cecilia;w;2
1;Ansgar;m;2
1;Celia;w;2
1;Antoni;m;2
1;Chaimae;w;2
1;Antonius;m;2
1;Charifa;w;2
1;Antonovič;m;2
1;Chimamanda;w;2
1;Aram;m;2
1;Chioma;w;2
1;Arcon;m;2
1;Chizaram;w;2
1;Ardil;m;2
1;Chloe;w;2
1;Arno;m;2
1;Christel;w;2
1;Arthur;m;2
1;Christiane;w;2
1;Arton;m;2
1;Cleo;w;2
1;Artur;m;2
1;Cornelia;w;2
1;Arush;m;2
1;Cristina;w;2
1;Arvid;m;2
1;Cynthia;w;2
1;Asen;m;2
1;Céline;w;2
1;Asım;m;2
1;Dagmar;w;2
1;Aslan;m;2
1;Dagmawi;w;2
1;Axel;m;2
1;Damla;w;2
1;Aygyun;m;2
1;Daniyarkyzy;w;2
1;Ayoub;m;2
1;Danuta;w;2
1;Azeez;m;2
1;Daria;w;2
1;Azizullah;m;2
1;Delal;w;2
1;Baptist;m;2
1;Delia;w;2
1;Bartholomäus;m;2
1;Diana;w;2
1;Bashar;m;2
1;Diara;w;2
1;Bassam;m;2
1;Dilara;w;2
1;Bastian;m;2
1;Dilsah;w;2
1;Bechir;m;2
1;Dlo;w;2
1;Bedirhan;m;2
1;Dora;w;2
1;Ben-Enrico;m;2
1;Doreen;w;2
1;Bennet;m;2
1;Doris;w;2
1;Benno;m;2
1;Drita;w;2
1;Bilge;m;2
1;Eden;w;2
1;Bo;m;2
1;Edita;w;2
1;Borisov;m;2
1;Ehi;w;2
1;Bosse;m;2
1;Eileen;w;2
1;Bruce;m;2
1;Eleanna;w;2
1;Bryan;m;2
1;Eleena;w;2
1;Bun;m;2
1;Elen;w;2
1;Burkhard;m;2
1;Eleni;w;2
1;Carla;m;2
1;Elenor;w;2
1;Carlo;m;2
1;Eleonora;w;2
1;Carlos;m;2
1;Eleonore;w;2
1;Casimir;m;2
1;Elice;w;2
1;Casper;m;2
1;Elijana;w;2
1;Cem;m;2
1;Eline;w;2
1;Cesar;m;2
1;Elis;w;2
1;Christof;m;2
1;Eliza;w;2
1;Christoph;m;2
1;Ellinor;w;2
1;Christopher;m;2
1;Elykem;w;2
1;Cian;m;2
1;Emad;w;2
1;Ciwan;m;2
1;Emesong;w;2
1;Cornelius;m;2
1;Emilie;w;2
1;Corvin;m;2
1;En;w;2
1;Cosmo;m;2
1;Enne;w;2
1;César;m;2
1;Enya;w;2
1;Cường;m;2
1;Erika;w;2
1;Damian;m;2
1;Esam;w;2
1;Darius;m;2
1;Esra;w;2
1;Delio;m;2
1;Euvenia;w;2
1;Denis;m;2
1;Eveline;w;2
1;Deniz;m;2
1;Evelyn;w;2
1;Dennis;m;2
1;Evin;w;2
1;Dev;m;2
1;Ezgi;w;2
1;Din;m;2
1;Farhodovna;w;2
1;Dirk;m;2
1;Favour;w;2
1;Djè;m;2
1;Fee;w;2
1;Dmitrij;m;2
1;Felice;w;2
1;Dominik;m;2
1;Felicity;w;2
1;Doğan;m;2
1;Feline;w;2
1;Durmuş;m;2
1;Felipa;w;2
1;Edgar;m;2
1;Fernanda;w;2
1;Edmund;m;2
1;Finja;w;2
1;Eduard;m;2
1;Flora;w;2
1;Edwyn;m;2
1;Frances;w;2
1;Ekrem;m;2
1;Francilleny;w;2
1;Eldien;m;2
1;Franzika;w;2
1;Eleazar;m;2
1;Freya;w;2
1;Eli;m;2
1;Frida;w;2
1;Elijah;m;2
1;Futela;w;2
1;Elior;m;2
1;Georgina;w;2
1;Eliyah;m;2
1;Gerda;w;2
1;Elkhalil;m;2
1;Gerhild;w;2
1;Elwood;m;2
1;Ginaury;w;2
1;Elyas;m;2
1;Gisela;w;2
1;Emiliano;m;2
1;Giulia;w;2
1;Emin;m;2
1;Grace;w;2
1;Enes;m;2
1;Greta;w;2
1;Ensar;m;2
1;Gwendolyn;w;2
1;Erhard;m;2
1;Gyulhan;w;2
1;Eric;m;2
1;Gül;w;2
1;Erich;m;2
1;Güldane;w;2
1;Erik;m;2
1;Hailey;w;2
1;Erland;m;2
1;Haithm;w;2
1;Erwin;m;2
1;Hanifa;w;2
1;Etienne;m;2
1;Hanne;w;2
1;Etshu;m;2
1;Hedwig;w;2
1;Evgen'evič;m;2
1;Heike;w;2
1;Evgeni'evič;m;2
1;Helena;w;2
1;Fadil;m;2
1;Hilde;w;2
1;Fafnir;m;2
1;Hindia;w;2
1;Falih;m;2
1;Hope;w;2
1;Fanoos;m;2
1;Ibragimovna;w;2
1;Federico;m;2
1;Icyeza;w;2
1;Ferenc;m;2
1;Ilona;w;2
1;Fitim;m;2
1;Indira;w;2
1;Flavius;m;2
1;Ipek;w;2
1;Florentin;m;2
1;Irbekovna;w;2
1;Florin;m;2
1;Irmgard;w;2
1;Fox;m;2
1;Isheja;w;2
1;Francesco;m;2
1;Ismailova;w;2
1;Francis;m;2
1;Isolde;w;2
1;Franz-Josef;m;2
1;Israela;w;2
1;Frederic;m;2
1;Ivana;w;2
1;Frederico;m;2
1;Jae;w;2
1;Frido;m;2
1;Jebet;w;2
1;Fridolin;m;2
1;Jelimo;w;2
1;Furkan;m;2
1;Jenna;w;2
1;Gabriele;m;2
1;Jenny;w;2
1;Gavin;m;2
1;Jia;w;2
1;George;m;2
1;Jiani;w;2
1;Gereon;m;2
1;Jill-Marie;w;2
1;Ghiles;m;2
1;Jola;w;2
1;Giuliano;m;2
1;Jolien;w;2
1;Givenchio;m;2
1;Joly;w;2
1;Graham;m;2
1;Josefa;w;2
1;Great;m;2
1;Josefin;w;2
1;Guiliano;m;2
1;Joséphine;w;2
1;Gustaf;m;2
1;Jule;w;2
1;Hafez;m;2
1;Juli;w;2
1;Hajo;m;2
1;Juliane;w;2
1;Halil;m;2
1;Julie;w;2
1;Hamed;m;2
1;Juliett;w;2
1;Hamza;m;2
1;June;w;2
1;Hannes;m;2
1;Kadriye;w;2
1;Hans;m;2
1;Kamal;w;2
1;Hartmut;m;2
1;Kani;w;2
1;Hartwig;m;2
1;Karolina;w;2
1;Hasan;m;2
1;Karoline;w;2
1;Hashim;m;2
1;Kathrin;w;2
1;Hastiar;m;2
1;Kaur;w;2
1;Hector;m;2
1;Khadija;w;2
1;Heino;m;2
1;Kirsten;w;2
1;Henning;m;2
1;Kristina;w;2
1;Hieronymus;m;2
1;Kunigunde;w;2
1;Hiro;m;2
1;Kyra;w;2
1;Hoan;m;2
1;Kyuri;w;2
1;Hoang;m;2
1;Lachezarova;w;2
1;Homem;m;2
1;Laetitia;w;2
1;Hossein;m;2
1;Laetizia;w;2
1;Hubert;m;2
1;Laja;w;2
1;Hugo;m;2
1;Lara;w;2
1;Hüseyin;m;2
1;Leana;w;2
1;Ibrahim;m;2
1;Lee;w;2
1;Imanuel;m;2
1;Lejla;w;2
1;Imran;m;2
1;Leonia;w;2
1;Inan;m;2
1;Leontine;w;2
1;Ioannis;m;2
1;Leony;w;2
1;Ishya;m;2
1;Leticia;w;2
1;Ismail;m;2
1;Liana;w;2
1;Ismäel;m;2
1;Liara;w;2
1;Ivan;m;2
1;Lidia;w;2
1;Ivanovič;m;2
1;Lija;w;2
1;Jace;m;2
1;Lilith;w;2
1;Jacek;m;2
1;Lill;w;2
1;Jacques;m;2
1;Lin;w;2
1;Jannek;m;2
1;Linea;w;2
1;Jannik;m;2
1;Lisa;w;2
1;Janosch;m;2
1;Lisanne;w;2
1;Jari;m;2
1;Liya;w;2
1;Jarvis;m;2
1;Liz;w;2
1;Jason;m;2
1;Lore;w;2
1;Jasper;m;2
1;Lorin;w;2
1;Jeldrik;m;2
1;Lotta;w;2
1;Jiren;m;2
1;Louana;w;2
1;Joaquin;m;2
1;Lua;w;2
1;Johan;m;2
1;Luana;w;2
1;John;m;2
1;Lumi;w;2
1;Jon;m;2
1;Lydia;w;2
1;Jonne;m;2
1;Lynn;w;2
1;Jordan;m;2
1;Lyra;w;2
1;Joris;m;2
1;Madelaine;w;2
1;Jorne;m;2
1;Mae;w;2
1;Josa;m;2
1;Mafalda;w;2
1;Joscha;m;2
1;Mafoudia;w;2
1;Joshua;m;2
1;Magelone;w;2
1;Jost;m;2
1;Maia;w;2
1;Joung;m;2
1;Maila;w;2
1;Julian;m;2
1;Maileen;w;2
1;Julien;m;2
1;Maisie;w;2
1;Julián;m;2
1;Malaika;w;2
1;Junes;m;2
1;Malia;w;2
1;Junkai;m;2
1;Malkia;w;2
1;Junus;m;2
1;Mara;w;2
1;Juri;m;2
1;Maren;w;2
1;Justus;m;2
1;Margaretha;w;2
1;Jörg;m;2
1;Margret;w;2
1;Jürgen;m;2
1;Margrit;w;2
1;Kaami;m;2
1;Marianne;w;2
1;Kai;m;2
1;Mariel;w;2
1;Karamba;m;2
1;Mariella;w;2
1;Kariim;m;2
1;Marietta;w;2
1;Karlsson;m;2
1;Mariette;w;2
1;Karol;m;2
1;Marion;w;2
1;Kenan;m;2
1;Marla;w;2
1;Kenji;m;2
1;Marlen;w;2
1;Kerim;m;2
1;Marley;w;2
1;Kewei;m;2
1;Marlies;w;2
1;Keyhan;m;2
1;Martina;w;2
1;Khalil;m;2
1;Maryam;w;2
1;Khan;m;2
1;Maya;w;2
1;Khubayb;m;2
1;Mayari;w;2
1;Kian;m;2
1;Mayumi;w;2
1;Kidima;m;2
1;Meike;w;2
1;Kilian;m;2
1;Mejrem;w;2
1;King;m;2
1;Melina;w;2
1;Kipkalya;m;2
1;Melinda;w;2
1;Kipkayan;m;2
1;Mella;w;2
1;Kishore;m;2
1;Meta;w;2
1;Klemens;m;2
1;Michaela;w;2
1;Krish;m;2
1;Michelle;w;2
1;Krishna;m;2
1;Michèle;w;2
1;Kuba;m;2
1;Milou;w;2
1;Kwabena;m;2
1;Mine;w;2
1;Laimis;m;2
1;Minerva;w;2
1;Lajos;m;2
1;Mira;w;2
1;Lasse;m;2
1;Monic;w;2
1;Lawrence;m;2
1;Nadine;w;2
1;Leano;m;2
1;Nadir;w;2
1;Leif;m;2
1;Naeem;w;2
1;Lennard;m;2
1;Nafisa;w;2
1;Lennart;m;2
1;Naima;w;2
1;Lennox;m;2
1;Nakoura;w;2
1;Leonardo;m;2
1;Nala;w;2
1;Leonas;m;2
1;Narin;w;2
1;Leonidas;m;2
1;Nathalie;w;2
1;Lev;m;2
1;Nayab;w;2
1;Li;m;2
1;Neele;w;2
1;Lian;m;2
1;Ngoc-Yen;w;2
1;Lilly;m;2
1;Nianfu;w;2
1;Lilyanov;m;2
1;Nika;w;2
1;Loki;m;2
1;Nikita;w;2
1;Lothar;m;2
1;Nikolaeva;w;2
1;Louan;m;2
1;Nilani;w;2
1;Louis;m;2
1;Nilda;w;2
1;Louise;m;2
1;Nilüfer;w;2
1;Luan;m;2
1;Nisa;w;2
1;Luciano;m;2
1;Njobati;w;2
1;Luigi;m;2
1;Noemi;w;2
1;Luke;m;2
1;Noor;w;2
1;Lukman;m;2
1;Nouara;w;2
1;Lynn;m;2
1;Nova;w;2
1;Lyon;m;2
1;Nyima;w;2
1;Lysander;m;2
1;Océane;w;2
1;Ma;m;2
1;Oluwatolani;w;2
1;Maen;m;2
1;Osmanovna;w;2
1;Mahbub;m;2
1;Palesa;w;2
1;Mahmoud;m;2
1;Pamela;w;2
1;Mahmut;m;2
1;Pansy;w;2
1;Majduldeen;m;2
1;Parthena;w;2
1;Malik;m;2
1;Patricia;w;2
1;Mamed;m;2
1;Paulin;w;2
1;Mantegaftot;m;2
1;Pavlova;w;2
1;Marcel;m;2
1;Pemphero;w;2
1;Mario;m;2
1;Penelope;w;2
1;Marios;m;2
1;Petra;w;2
1;Mark;m;2
1;Philippa;w;2
1;Marten;m;2
1;Pia;w;2
1;Mateen;m;2
1;Piera;w;2
1;Mathys;m;2
1;Priti;w;2
1;Matin;m;2
1;Queen;w;2
1;Mato;m;2
1;Qusay;w;2
1;Matthis;m;2
1;Rahel;w;2
1;Matti;m;2
1;Rani;w;2
1;Mattia;m;2
1;Raza;w;2
1;Maximus;m;2
1;Reign;w;2
1;Maxwell;m;2
1;Renee;w;2
1;Maël;m;2
1;Rike;w;2
1;Mbogholi;m;2
1;Romina;w;2
1;Merlin;m;2
1;Rosalia;w;2
1;Mert;m;2
1;Rosie;w;2
1;Mervan;m;2
1;Rubîn;w;2
1;Mesut;m;2
1;Rukayat;w;2
1;Micha;m;2
1;Runhild;w;2
1;Michaja;m;2
1;Ròzsa;w;2
1;Michał;m;2
1;Róża;w;2
1;Michelangelo;m;2
1;Saadah;w;2
1;Milian;m;2
1;Sabrina;w;2
1;Milo;m;2
1;Sadat;w;2
1;Mira;m;2
1;Sadiye;w;2
1;Miran;m;2
1;Saimi;w;2
1;Mohammad;m;2
1;Saja;w;2
1;Mohsen;m;2
1;Saleh;w;2
1;Momo;m;2
1;Salma;w;2
1;Momota;m;2
1;Samadhi;w;2
1;Monsino;m;2
1;Samantha;w;2
1;Moses;m;2
1;Samia;w;2
1;Muhammed;m;2
1;Samuela;w;2
1;Murteza;m;2
1;Saoirse;w;2
1;Musab;m;2
1;Sarah;w;2
1;Nana;m;2
1;Sare;w;2
1;Nanuk;m;2
1;Sarojini;w;2
1;Narun;m;2
1;Sarya;w;2
1;Nectarie;m;2
1;Scarlett;w;2
1;Neliev;m;2
1;Selin;w;2
1;Nelson;m;2
1;Selma;w;2
1;Nepomuk;m;2
1;Serdije;w;2
1;Nicholas;m;2
1;Sevgi;w;2
1;Nicki;m;2
1;Shadiya;w;2
1;Nico;m;2
1;Shadlin;w;2
1;Nicolás;m;2
1;Shenol;w;2
1;Niko;m;2
1;Shi;w;2
1;Nikolai;m;2
1;Shirin;w;2
1;Nikolas;m;2
1;Shno;w;2
1;Nikolaus;m;2
1;Sim;w;2
1;Nikolic;m;2
1;Simone;w;2
1;Nils;m;2
1;Skadi;w;2
1;Ninus;m;2
1;Sofia-Batool;w;2
1;Niyen;m;2
1;Sonita;w;2
1;Noa;m;2
1;Speldour;w;2
1;Norbert;m;2
1;Stella;w;2
1;Nyamekye;m;2
1;Stephanie;w;2
1;Oguike;m;2
1;Suki;w;2
1;Olakunle;m;2
1;Sultan;w;2
1;Oluwadayo;m;2
1;Suni;w;2
1;On;m;2
1;Susanna;w;2
1;Ontor;m;2
1;Susanne;w;2
1;Osahuese;m;2
1;Suubi;w;2
1;Osama;m;2
1;Suzanne;w;2
1;Oscar;m;2
1;Talia;w;2
1;Oseiwe;m;2
1;Talitha;w;2
1;Pablo;m;2
1;Tam;w;2
1;Patrick;m;2
1;Tanja;w;2
1;Paulus;m;2
1;Tasnim;w;2
1;Pepe;m;2
1;Tayeba;w;2
1;Phileas;m;2
1;Tea;w;2
1;Philip;m;2
1;Thekla;w;2
1;Philipe;m;2
1;Tibéria;w;2
1;Philipp-Antonius;m;2
1;Tilda;w;2
1;Pippin;m;2
1;Toni;w;2
1;Plamenov;m;2
1;Trudi;w;2
1;Poyraz;m;2
1;Tunjay;w;2
1;Putra;m;2
1;Uma;w;2
1;Quentin;m;2
1;Ursula;w;2
1;Quirin;m;2
1;Vaiana;w;2
1;Raffael;m;2
1;Valerie;w;2
1;Ralf;m;2
1;Vanessa;w;2
1;Ramesh;m;2
1;Vera;w;2
1;Ramon;m;2
1;Wanjiku;w;2
1;Rangkayo;m;2
1;Wilma;w;2
1;Ranj;m;2
1;Yankova;w;2
1;Raul;m;2
1;Yasmin;w;2
1;Reddy;m;2
1;Yeliz;w;2
1;Rexhep;m;2
1;Ylvi;w;2
1;Reza;m;2
1;Yuna;w;2
1;Riccardo;m;2
1;Zahra;w;2
1;Riley;m;2
1;Zaina;w;2
1;Robin;m;2
1;Zelda;w;2
1;Roland;m;2
1;Zerya;w;2
1;Rolf;m;2
1;Zeynep;w;2
1;Roman;m;2
1;Zilan;w;2
1;Romeo;m;2
1;Zoe;w;2
1;Roni;m;2
1;Zola;w;2
1;Ruprecht;m;2
1;Élise;w;2
1;Ruzhdi;m;2
1;Şirin;w;2
1;Ryan;m;2
1;Salazar;m;2
1;Salim;m;2
1;Samed;m;2
1;Samu;m;2
1;Sandor;m;2
1;Santiago;m;2
1;Sargand;m;2
1;Sashev;m;2
1;Sediq;m;2
1;Selim;m;2
1;Semih;m;2
1;Severin;m;2
1;Shadi;m;2
1;Stefan;m;2
1;Stefano;m;2
1;Stephan;m;2
1;Subair;m;2
1;Sylvester;m;2
1;Tadao;m;2
1;Tagir;m;2
1;Talha;m;2
1;Tan;m;2
1;Taniform;m;2
1;Tayo;m;2
1;Temidayo;m;2
1;Temo;m;2
1;Thalion;m;2
1;Thilo;m;2
1;Thore;m;2
1;Tiberius;m;2
1;Till;m;2
1;Tilo;m;2
1;Timo;m;2
1;Timon;m;2
1;Timothy;m;2
1;Timur;m;2
1;Tino;m;2
1;Tizian;m;2
1;Tobias;m;2
1;Tom;m;2
1;Touma;m;2
1;Treboul;m;2
1;Trifonov;m;2
1;Tuna;m;2
1;Tunahan;m;2
1;Tunay;m;2
1;Tuğrul;m;2
1;Udo;m;2
1;Ugochukwu;m;2
1;Uli;m;2
1;Uwe;m;2
1;Valerio;m;2
1;Vasil;m;2
1;Vasudeva;m;2
1;Velhan;m;2
1;Vica;m;2
1;Viktorov;m;2
1;Vinay;m;2
1;Volker;m;2
1;Ward;m;2
1;Wendyam;m;2
1;Werner;m;2
1;Wilbert;m;2
1;Willi;m;2
1;Willy;m;2
1;Wolfgang;m;2
1;Xi;m;2
1;Yahia;m;2
1;Yahya;m;2
1;Yannick;m;2
1;Yasin;m;2
1;Yağız;m;2
1;Yesha'ya;m;2
1;Yiğit;m;2
1;Yngvi;m;2
1;Yousaf;m;2
1;Youssef;m;2
1;Yuxi;m;2
1;Zafer;m;2
1;Zaid;m;2
1;Zayn;m;2
1;Zayneddine;m;2
1;Zenu;m;2
1;Zgard;m;2
1;Zino;m;2
1;Zubajraevic;m;2
1;Zygmunt;m;2
1;Álvaro;m;2
1;Émile;m;2
1;Özgur;m;2
1;Đức;m;2
1;Şeyh;m;2
1;Aadhya;w;1
1;Abby;w;1
1;Abida;w;1
1;Abigail;w;1
1;Abigaël;w;1
1;Abigél;w;1
1;Adaja;w;1
1;Adassa;w;1
1;Adel;w;1
1;Adela;w;1
1;Adelina;w;1
1;Adeline;w;1
1;Adna;w;1
1;Adriana;w;1
1;Afrin;w;1
1;Agnija;w;1
1;Agrin;w;1
1;Aicha;w;1
1;Aida;w;1
1;Aischa;w;1
1;Ajana;w;1
1;Ajla;w;1
1;Ajlina;w;1
1;Aksa;w;1
1;Aarez;m;1
1;Alaja;w;1
1;Abbas;m;1
1;Alaleh;w;1
1;Abdo;m;1
1;Alessya;w;1
1;Abdul;m;1
1;Aleyza;w;1
1;Abdul-Malik;m;1
1;Alia;w;1
1;Abdulhamid;m;1
1;Alica;w;1
1;Abdullrahman;m;1
1;Alin;w;1
1;Abdurrahman;m;1
1;Alisa;w;1
1;Abdurrazaq;m;1
1;Alison;w;1
1;Abel;m;1
1;Alita;w;1
1;Abraham;m;1
1;Aliyah;w;1
1;Adalberto;m;1
1;Almila;w;1
1;Adan;m;1
1;Almina;w;1
1;Adem;m;1
1;Alya;w;1
1;Aditya;m;1
1;Amaara;w;1
1;Adnan;m;1
1;Amara;w;1
1;Adnane;m;1
1;Amara-Merima;w;1
1;Adriano;m;1
1;Amaris;w;1
1;Adriano-Tiago;m;1
1;Amariyah;w;1
1;Agamdeep;m;1
1;Amarsham;w;1
1;Ahel;m;1
1;Amayra;w;1
1;Ahmet;m;1
1;Ambar;w;1
1;Aidan;m;1
1;Ambra;w;1
1;Ailan;m;1
1;Ameli;w;1
1;Aimo;m;1
1;Ameliya;w;1
1;Akad;m;1
1;Amely;w;1
1;Akif;m;1
1;Amilia;w;1
1;Alan;m;1
1;Aminata;w;1
1;Aland;m;1
1;Amira-Michelle;w;1
1;Albashik;m;1
1;Amna;w;1
1;Albert;m;1
1;Anastasia-Gabriela;w;1
1;Aleksandar;m;1
1;Anastasia-Maria;w;1
1;Aleksander;m;1
1;Anastazja;w;1
1;Aleksandre;m;1
1;Andrada;w;1
1;Alessio;m;1
1;Andreea;w;1
1;Alessio-Emilio;m;1
1;Anelisse-Stefania;w;1
1;Alexandros;m;1
1;Aneta;w;1
1;Alian;m;1
1;Aniek;w;1
1;Alican;m;1
1;Anisja;w;1
1;Almin;m;1
1;Anita;w;1
1;Almir;m;1
1;Anje;w;1
1;Alparslan;m;1
1;Anna-Charlotte;w;1
1;Alpha;m;1
1;Anna-Maria;w;1
1;Altan;m;1
1;Annabell;w;1
1;Alteo;m;1
1;Annabelle;w;1
1;Alwin;m;1
1;Annalise;w;1
1;Amaru;m;1
1;Annemarie;w;1
1;Amarveer;m;1
1;Annette;w;1
1;Amer;m;1
1;Anny;w;1
1;Amirkhan;m;1
1;Anora;w;1
1;Amon;m;1
1;Aria;w;1
1;Amun;m;1
1;Arijona;w;1
1;Anantvir;m;1
1;Arilena;w;1
1;Andrej;m;1
1;Arla;w;1
1;André;m;1
1;Aroa;w;1
1;Angelo;m;1
1;Arwa;w;1
1;Anir;m;1
1;Asalia;w;1
1;Annas;m;1
1;Ashley;w;1
1;Anteo;m;1
1;Asil;w;1
1;Anthony;m;1
1;Asja;w;1
1;Antoine;m;1
1;Asmaa;w;1
1;Antonius;m;1
1;Asmin;w;1
1;Aram;m;1
1;Asra;w;1
1;Aras;m;1
1;Assiya;w;1
1;Ardi;m;1
1;Asta;w;1
1;Arek;m;1
1;Athina;w;1
1;Ario;m;1
1;Aulona;w;1
1;Arion;m;1
1;Auri;w;1
1;Aris;m;1
1;Avin;w;1
1;Arlo;m;1
1;Avra;w;1
1;Arnd;m;1
1;Avyana;w;1
1;Aronas;m;1
1;Ayanda;w;1
1;Artemij;m;1
1;Ayat;w;1
1;Arti;m;1
1;Aynahanum;w;1
1;Arwin;m;1
1;Ayse;w;1
1;Asam;m;1
1;Basant;w;1
1;Atilla;m;1
1;Basma;w;1
1;Aubrey;m;1
1;Bayan;w;1
1;Aurelio;m;1
1;Belana;w;1
1;Aviel;m;1
1;Belinay;w;1
1;Avivir;m;1
1;Beliz;w;1
1;Avyaan;m;1
1;Berfin;w;1
1;Awni;m;1
1;Berivan;w;1
1;Axel;m;1
1;Berrin;w;1
1;Ayand;m;1
1;Bushra;w;1
1;Ayden;m;1
1;Büşra;w;1
1;Ayhem;m;1
1;Caecilia;w;1
1;Azem;m;1
1;Caitlyn;w;1
1;Azer;m;1
1;Cara;w;1
1;Aziz;m;1
1;Cardin;w;1
1;Bakar;m;1
1;Carina;w;1
1;Baktash;m;1
1;Carmel;w;1
1;Baldur;m;1
1;Caroline;w;1
1;Barakatyamen;m;1
1;Cassandra;w;1
1;Bars;m;1
1;Caterina;w;1
1;Bartu;m;1
1;Cathlyn-Mia;w;1
1;Bazil;m;1
1;Celia;w;1
1;Baßel;m;1
1;Celina;w;1
1;Bekir;m;1
1;Celine;w;1
1;Ben-Justin;m;1
1;Cemre;w;1
1;Bene;m;1
1;Cennetsu;w;1
1;Benett;m;1
1;Cerly;w;1
1;Benino;m;1
1;Ceylin;w;1
1;Benjamin-Alexander;m;1
1;Charlotta;w;1
1;Benji;m;1
1;Chiara;w;1
1;Bennet;m;1
1;Chioma;w;1
1;Beran;m;1
1;Chloé;w;1
1;Berat-Buray;m;1
1;Christina;w;1
1;Berkay;m;1
1;Christine;w;1
1;Beşir;m;1
1;Chrysoula;w;1
1;Bill;m;1
1;Claudia;w;1
1;Birk;m;1
1;Clea;w;1
1;Björn;m;1
1;Clover;w;1
1;Blessed;m;1
1;Célia;w;1
1;Blini;m;1
1;Daeun;w;1
1;Boas;m;1
1;Dahab;w;1
1;Bogdan;m;1
1;Daiana;w;1
1;Boris;m;1
1;Daijana;w;1
1;Borys;m;1
1;Daliah;w;1
1;Botond-Csaba;m;1
1;Damla;w;1
1;Bozan;m;1
1;Dana;w;1
1;Bram;m;1
1;Daniella;w;1
1;Burak;m;1
1;Darina;w;1
1;Caghan;m;1
1;Darya;w;1
1;Caio;m;1
1;Dea;w;1
1;Can;m;1
1;Defne;w;1
1;Carl-Philipp;m;1
1;Delia;w;1
1;Cemal;m;1
1;Delina;w;1
1;Charbel;m;1
1;Delqueen;w;1
1;Chris;m;1
1;Desiree;w;1
1;Christoph;m;1
1;Diamond-Grace;w;1
1;Christos;m;1
1;Diaraye;w;1
1;Christus;m;1
1;Dib;w;1
1;Coby;m;1
1;Dilyara;w;1
1;Collin;m;1
1;Dima;w;1
1;Conner;m;1
1;Dimitra;w;1
1;Connor;m;1
1;Dinara;w;1
1;Conrad;m;1
1;Doaa;w;1
1;Cris;m;1
1;Donjeta;w;1
1;Cullen-Myles;m;1
1;Drilona;w;1
1;Curtis;m;1
1;Dunya;w;1
1;Da-Sol;m;1
1;Délia;w;1
1;Dag-Heward;m;1
1;Ebaa;w;1
1;Dalyan;m;1
1;Ebrare;w;1
1;Dan;m;1
1;Ecrin;w;1
1;Dante;m;1
